Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Completa,Random Forest,0.48,0.8467741935483871,0.52
Completa,Random Forest,0.48,0.8387096774193549,0.52
Completa,Random Forest,0.48,0.8306451612903226,0.52
Completa,Random Forest,0.5,0.8306451612903226,0.5
Completa,Random Forest,0.5,0.8225806451612904,0.5
Completa,Random Forest,0.52,0.8225806451612904,0.48
Completa,Random Forest,0.52,0.8145161290322581,0.48
Completa,Random Forest,0.52,0.8064516129032258,0.48
Completa,Random Forest,0.54,0.8064516129032258,0.45999999999999996
Completa,Random Forest,0.54,0.7983870967741935,0.45999999999999996
Completa,Random Forest,0.54,0.782258064516129,0.45999999999999996
Completa,Random Forest,0.54,0.7741935483870968,0.45999999999999996
Completa,Random Forest,0.54,0.7661290322580645,0.45999999999999996
Completa,Random Forest,0.54,0.7580645161290323,0.45999999999999996
Completa,Random Forest,0.56,0.7580645161290323,0.43999999999999995
Completa,Random Forest,0.58,0.7580645161290323,0.42000000000000004
Completa,Random Forest,0.58,0.75,0.42000000000000004
Completa,Random Forest,0.6,0.75,0.4
Completa,Random Forest,0.6,0.7419354838709677,0.4
Completa,Random Forest,0.6,0.7338709677419355,0.4
Completa,Random Forest,0.6,0.7258064516129032,0.4
Completa,Random Forest,0.62,0.7258064516129032,0.38
Completa,Random Forest,0.64,0.7258064516129032,0.36
Completa,Random Forest,0.64,0.717741935483871,0.36
Completa,Random Forest,0.66,0.717741935483871,0.33999999999999997
Completa,Random Forest,0.66,0.7096774193548387,0.33999999999999997
Completa,Random Forest,0.66,0.7016129032258065,0.33999999999999997
Completa,Random Forest,0.68,0.7016129032258065,0.31999999999999995
Completa,Random Forest,0.7,0.7016129032258065,0.30000000000000004
Completa,Random Forest,0.7,0.6935483870967742,0.30000000000000004
Completa,Random Forest,0.7,0.6854838709677419,0.30000000000000004
Completa,Random Forest,0.72,0.6854838709677419,0.28
Completa,Random Forest,0.72,0.6774193548387096,0.28
Completa,Random Forest,0.74,0.6774193548387096,0.26
Completa,Random Forest,0.76,0.6774193548387096,0.24
Completa,Random Forest,0.76,0.6693548387096774,0.24
Completa,Random Forest,0.76,0.6612903225806451,0.24
Completa,Random Forest,0.76,0.6532258064516129,0.24
Completa,Random Forest,0.78,0.6532258064516129,0.21999999999999997
Completa,Random Forest,0.78,0.6451612903225806,0.21999999999999997
Completa,Random Forest,0.78,0.6370967741935484,0.21999999999999997
Completa,Random Forest,0.78,0.6290322580645161,0.21999999999999997
Completa,Random Forest,0.78,0.6209677419354839,0.21999999999999997
Completa,Random Forest,0.78,0.6129032258064516,0.21999999999999997
Completa,Random Forest,0.78,0.6048387096774194,0.21999999999999997
Completa,Random Forest,0.8,0.6048387096774194,0.19999999999999996
Completa,Random Forest,0.82,0.6048387096774194,0.18000000000000005
Completa,Random Forest,0.84,0.6048387096774194,0.16000000000000003
Completa,Random Forest,0.84,0.5967741935483871,0.16000000000000003
Completa,Random Forest,0.86,0.5967741935483871,0.14
Completa,Random Forest,0.88,0.5967741935483871,0.12
Completa,Random Forest,0.88,0.5887096774193549,0.12
Completa,Random Forest,0.88,0.5806451612903226,0.12
Completa,Random Forest,0.88,0.5725806451612904,0.12
Completa,Random Forest,0.88,0.5645161290322581,0.12
Completa,Random Forest,0.88,0.5564516129032258,0.12
Completa,Random Forest,0.88,0.5483870967741935,0.12
Completa,Random Forest,0.88,0.5403225806451613,0.12
Completa,Random Forest,0.88,0.532258064516129,0.12
Completa,Random Forest,0.88,0.5241935483870968,0.12
Completa,Random Forest,0.88,0.5161290322580645,0.12
Completa,Random Forest,0.88,0.5080645161290323,0.12
Completa,Random Forest,0.9,0.5080645161290323,0.09999999999999998
Completa,Random Forest,0.92,0.5080645161290323,0.07999999999999996
Completa,Random Forest,0.92,0.5,0.07999999999999996
Completa,Random Forest,0.92,0.49193548387096775,0.07999999999999996
Completa,Random Forest,0.92,0.4838709677419355,0.07999999999999996
Completa,Random Forest,0.92,0.47580645161290325,0.07999999999999996
Completa,Random Forest,0.92,0.46774193548387094,0.07999999999999996
Completa,Random Forest,0.92,0.4596774193548387,0.07999999999999996
Completa,Random Forest,0.92,0.45161290322580644,0.07999999999999996
Completa,Random Forest,0.92,0.4435483870967742,0.07999999999999996
Completa,Random Forest,0.92,0.43548387096774194,0.07999999999999996
Completa,Random Forest,0.94,0.43548387096774194,0.06000000000000005
Completa,Random Forest,0.94,0.4274193548387097,0.06000000000000005
Completa,Random Forest,0.94,0.41935483870967744,0.06000000000000005
Completa,Random Forest,0.94,0.4112903225806452,0.06000000000000005
Completa,Random Forest,0.94,0.4032258064516129,0.06000000000000005
Completa,Random Forest,0.94,0.3951612903225806,0.06000000000000005
Completa,Random Forest,0.94,0.3870967741935484,0.06000000000000005
Completa,Random Forest,0.94,0.3790322580645161,0.06000000000000005
Completa,Random Forest,0.94,0.3709677419354839,0.06000000000000005
Completa,Random Forest,0.96,0.3709677419354839,0.040000000000000036
Completa,Random Forest,0.96,0.3629032258064516,0.040000000000000036
Completa,Random Forest,0.96,0.3548387096774194,0.040000000000000036
Completa,Random Forest,0.96,0.3467741935483871,0.040000000000000036
Completa,Random Forest,0.96,0.3387096774193548,0.040000000000000036
Completa,Random Forest,0.96,0.33064516129032256,0.040000000000000036
Completa,Random Forest,0.96,0.3225806451612903,0.040000000000000036
Completa,Random Forest,0.98,0.3225806451612903,0.020000000000000018
Completa,Random Forest,0.98,0.31451612903225806,0.020000000000000018
Completa,Random Forest,0.98,0.3064516129032258,0.020000000000000018
Completa,Random Forest,0.98,0.29838709677419356,0.020000000000000018
Completa,Random Forest,0.98,0.2903225806451613,0.020000000000000018
Completa,Random Forest,1,0.2903225806451613,0
Completa,Random Forest,1,0.28225806451612906,0
Completa,Random Forest,1,0.27419354838709675,0
Completa,Random Forest,1,0.2661290322580645,0
Completa,Random Forest,1,0.25806451612903225,0
Completa,Random Forest,1,0.25,0
Completa,Random Forest,1,0.24193548387096775,0
Completa,Random Forest,1,0.23387096774193547,0
Completa,Random Forest,1,0.22580645161290322,0
Completa,Random Forest,1,0.21774193548387097,0
Completa,Random Forest,1,0.20967741935483872,0
Completa,Random Forest,1,0.20161290322580644,0
Completa,Random Forest,1,0.1935483870967742,0
Completa,Random Forest,1,0.18548387096774194,0
Completa,Random Forest,1,0.1774193548387097,0
Completa,Random Forest,1,0.1693548387096774,0
Completa,Random Forest,1,0.16129032258064516,0
Completa,Random Forest,1,0.1532258064516129,0
Completa,Random Forest,1,0.14516129032258066,0
Completa,Random Forest,1,0.13709677419354838,0
Completa,Random Forest,1,0.12903225806451613,0
Completa,Random Forest,1,0.12096774193548387,0
Completa,Random Forest,1,0.11290322580645161,0
Completa,Random Forest,1,0.10483870967741936,0
Completa,Random Forest,1,0.0967741935483871,0
Completa,Random Forest,1,0.08870967741935484,0
Completa,Random Forest,1,0.08064516129032258,0
Completa,Random Forest,1,0.07258064516129033,0
Completa,Random Forest,1,0.06451612903225806,0
Completa,Random Forest,1,0.056451612903225805,0
Completa,Random Forest,1,0.04838709677419355,0
Completa,Random Forest,1,0.04032258064516129,0
