Cenario,Modelo,Especificidade,Sensitividade,Falso_Positivo
Homens,Regressao Logistica,0.7142857142857143,0.6597938144329897,0.2857142857142857
Homens,Regressao Logistica,0.7142857142857143,0.6494845360824743,0.2857142857142857
Homens,Regressao Logistica,0.7428571428571429,0.6494845360824743,0.2571428571428571
Homens,Regressao Logistica,0.7428571428571429,0.6391752577319587,0.2571428571428571
Homens,Regressao Logistica,0.7714285714285715,0.6391752577319587,0.22857142857142854
Homens,Regressao Logistica,0.8,0.6391752577319587,0.19999999999999996
Homens,Regressao Logistica,0.8,0.6288659793814433,0.19999999999999996
Homens,Regressao Logistica,0.8,0.6185567010309279,0.19999999999999996
Homens,Regressao Logistica,0.8,0.6082474226804123,0.19999999999999996
Homens,Regressao Logistica,0.8285714285714286,0.6082474226804123,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5979381443298969,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5876288659793815,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5773195876288659,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5670103092783505,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5567010309278351,0.17142857142857137
Homens,Regressao Logistica,0.8285714285714286,0.5463917525773195,0.17142857142857137
Homens,Regressao Logistica,0.8571428571428571,0.5463917525773195,0.1428571428571429
Homens,Regressao Logistica,0.8571428571428571,0.5360824742268041,0.1428571428571429
Homens,Regressao Logistica,0.8571428571428571,0.5257731958762887,0.1428571428571429
Homens,Regressao Logistica,0.8857142857142857,0.5257731958762887,0.11428571428571432
Homens,Regressao Logistica,0.9142857142857143,0.5257731958762887,0.08571428571428574
Homens,Regressao Logistica,0.9142857142857143,0.5154639175257731,0.08571428571428574
Homens,Regressao Logistica,0.9142857142857143,0.5051546391752577,0.08571428571428574
Homens,Regressao Logistica,0.9428571428571428,0.5051546391752577,0.05714285714285716
Homens,Regressao Logistica,0.9428571428571428,0.4948453608247423,0.05714285714285716
Homens,Regressao Logistica,0.9428571428571428,0.4845360824742268,0.05714285714285716
Homens,Regressao Logistica,0.9428571428571428,0.4742268041237113,0.05714285714285716
Homens,Regressao Logistica,0.9428571428571428,0.4639175257731959,0.05714285714285716
Homens,Regressao Logistica,0.9428571428571428,0.4536082474226804,0.05714285714285716
